"","fear_rating","anger_rating","choice2","subject","type2","contingency2","Exp_Batch","contingency","choice","Fear_RT","Anger_RT","Certainty_rating"
"3409",2.84334364538081,5.72929757577367,1,86,18,1,2,"weapon","fight",2.6756676760735,1.4360559442779,3.5
"3410",4.56175707345828,4.92424903172068,-1,86,14,1,2,"weapon","escape",0.0468172900611533,1.33626330168918,2
"3411",3.4473069105763,4.17525519791525,1,86,16,1,2,"weapon","fight",0.761459309607744,0.453745645470917,5
"3412",2.9775375969708,3.94827712096739,1,86,10,1,2,"weapon","fight",0.78021299848333,1.1207608576864,4.5
"3413",1.24478391455486,6.80456327293068,1,86,6,1,2,"weapon","fight",1.47859646598082,1.23415196943097,3
"3414",0.770755327632651,3.34143594093621,1,86,15,1,2,"weapon","fight",0.392093621613458,0.276484044501558,5
"3415",0.36494146543555,6.01223825782072,1,86,7,1,2,"weapon","fight",2.28091662024107,2.10006963175256,4
"3416",0.543306139367633,1.14818972989451,-1,86,1,1,2,"weapon","escape",1.04431972829625,0.283213090361096,4.5
"3417",4.47539619700983,3.86882796573918,-1,86,20,1,2,"weapon","escape",1.0120308744641,1.3344185076654,5
"3418",1.3338164628949,4.95217122670729,-1,86,9,1,2,"weapon","escape",0.98306222052779,1.42278363920677,5
"3419",4.89551349808462,3.43990534597543,-1,86,8,1,2,"weapon","escape",0.137267529693692,1.24838862651959,4.5
"3420",1.78927914150991,3.59518963152077,-1,86,11,1,2,"weapon","escape",1.3378380604554,2.97350938472837,5
"3421",3.65114455302245,3.18880275865085,-1,86,15,-1,2,"non_weapon","escape",0.260465421970002,1.05598804093897,5
"3422",3.6458803626243,4.4256847832352,-1,86,9,-1,2,"non_weapon","escape",0.673003040444851,1.29953208174556,1.5
"3423",2.16925941002555,2.64480738113634,-1,86,20,-1,2,"non_weapon","escape",0.925714562088251,1.27321018687356,3
"3424",1.47645095442422,5.35837992331945,-1,86,7,-1,2,"non_weapon","escape",3.13404284957796,0.472339335270226,5
"3425",4.03398180692457,3.82653530437965,1,86,11,-1,2,"non_weapon","fight",0.446733612148091,0.21631068768911,4.5
"3426",6.16558097354136,1.68896156644914,-1,86,17,-1,2,"non_weapon","escape",0.264367833073251,0.0585453840671106,4.5
"3427",1.36861254731193,6.34113748311065,-1,86,13,-1,2,"non_weapon","escape",1.37843998147439,1.21845177162345,4.5
"3428",4.64797918396071,3.90218807307537,-1,86,3,-1,2,"non_weapon","escape",1.61187955243513,0.554745385795832,3.5
"3429",4.10160681144334,5.5001900637988,-1,86,16,-1,2,"non_weapon","escape",0.0209010667633265,0.247966512083076,3.5
"3430",4.15250348523259,0.433768873196095,-1,86,2,-1,2,"non_weapon","escape",0.592854684777558,1.72984266323037,3.5
"3431",3.07611801628955,1.37998424691614,-1,86,12,-1,2,"non_weapon","escape",3.63065566071872,0.0446308166719971,4
"3432",4.00346914827824,5.55506133513991,1,86,19,-1,2,"non_weapon","fight",0.310850728916265,1.49964086479526,2.5
"3433",3.58600134579464,2.37833630922251,-1,86,4,-1,2,"non_weapon","escape",1.35119086354971,0.412721255724319,2
"3434",5.29788719853386,0.786781334667466,-1,86,5,-1,2,"non_weapon","escape",0.316881209162548,0.78890328691341,2
"3435",2.93810640326701,6.4623902495252,1,86,14,-1,2,"non_weapon","fight",1.48871132506296,1.66997535927221,1.5
"3436",3.59598427792079,3.45409513374325,1,86,6,-1,2,"non_weapon","fight",0.0437303183837607,2.07075494341459,4
"3437",1.95221959538758,0.71751253711991,1,86,10,-1,2,"non_weapon","fight",4.40569567484036,0.798386763362214,2
"3438",5.8807689067442,2.50095919882879,1,86,8,-1,2,"non_weapon","fight",1.82883682894219,1.45855613872409,4.5
"3439",6.31415997734294,3.40630828076973,-1,86,18,-1,2,"non_weapon","escape",0.881345546385273,1.50560598144766,2
"3440",3.19072650959715,0.787004241580143,-1,86,1,-1,2,"non_weapon","escape",1.46892234000843,1.51934819119051,4
"3441",3.58512148368172,3.16504969673697,1,87,19,1,2,"weapon","fight",1.02445634209193,0.838079577800818,4
"3442",6.06570502980612,5.99759667885257,1,87,20,1,2,"weapon","fight",0.161159490990304,0.0580362076172602,2.5
"3443",3.72457382366992,5.73843381635379,1,87,4,1,2,"weapon","fight",0.0445563508430865,0.743590352637693,1
"3444",1.19759705006145,0.701282579894178,-1,87,3,1,2,"weapon","escape",3.12073169215582,0.407191369310021,3.5
"3445",2.88593263896181,2.7951639585197,-1,87,1,1,2,"weapon","escape",0.312306899733916,1.09368158139467,4
"3446",1.51001793360338,0.432872223225422,-1,87,10,1,2,"weapon","escape",1.36716455260757,1.097540963348,2.5
"3447",2.97992701027543,0.0368353765225038,-1,87,14,1,2,"weapon","escape",0.29405814293772,1.10246896094177,4.5
"3448",1.02415723209269,0.914547027717344,1,87,18,1,2,"weapon","fight",0.253933868547901,1.06739397728816,5
"3449",3.49670814010314,3.06858579691034,1,87,5,1,2,"weapon","fight",0.0284522388386355,0.352632791805081,5
"3450",7.02359301699325,3.23178876780439,1,87,6,1,2,"weapon","fight",3.18601969797116,0.62900017641887,4.5
"3451",3.65023140460253,2.74055806691758,-1,87,13,1,2,"weapon","escape",1.50680188143607,0.870505962334573,4.5
"3452",1.31543122143485,4.69421292277984,-1,87,9,1,2,"weapon","escape",2.81276420489885,1.65152601860464,1
"3453",2.6225014061667,3.9550271601649,1,87,2,1,2,"weapon","fight",0.189874190171584,0.191216862970031,4.5
"3454",2.37965630455874,4.81363110020756,-1,87,11,1,2,"weapon","escape",0.182287126816213,0.270623937319033,5
"3455",2.55728079276159,4.19908346023877,-1,87,8,1,2,"weapon","escape",0.979233782016672,1.42635082227644,2.5
"3456",5.89180031525903,3.74523239659611,1,87,7,1,2,"weapon","fight",0.133279887675457,2.36172690066975,1.5
"3457",5.04115059841424,4.82352702601347,1,87,15,1,2,"weapon","fight",1.87470358792022,0.221039514732547,3
"3458",0.925375889567658,4.82395397552755,-1,87,12,1,2,"weapon","escape",0.0755996576147526,0.503282832042165,4
"3459",5.96455754339695,4.51416889552493,-1,87,16,1,2,"weapon","escape",2.94812773361485,0.298416180326603,3.5
"3460",2.93884023465216,1.39689118431415,-1,87,17,1,2,"weapon","escape",1.43104043712374,1.42940457323566,1.5
"3461",3.14337137201801,5.06083456685301,-1,87,20,-1,2,"non_weapon","escape",0.117502202605829,0.595135360374115,4.5
"3462",4.94418798545376,4.22164884733502,-1,87,3,-1,2,"non_weapon","escape",0.0595542330515384,1.25628647319972,4.5
"3463",4.2067852432374,3.47465859001968,1,87,18,-1,2,"non_weapon","fight",3.34395734293442,1.78362733749673,4.5
"3464",5.0323761429172,2.16956574474462,-1,87,15,-1,2,"non_weapon","escape",0.0568943638587369,0.942393359704874,5
"3465",4.56416756296531,5.80363510593306,-1,87,2,-1,2,"non_weapon","escape",1.60267520882189,0.536037609086111,4.5
"3466",4.12418887712992,5.7467383047333,1,87,17,-1,2,"non_weapon","fight",2.45480087117907,1.75716309566051,5
"3467",3.5402900035493,1.54545820921194,-1,87,6,-1,2,"non_weapon","escape",2.4297151933508,0.902016405865475,4.5
"3468",4.95565957450308,4.73373584819492,1,87,14,-1,2,"non_weapon","fight",1.31625311926939,1.17909906425048,5
"3469",4.00663385279477,3.03660166512709,-1,87,7,-1,2,"non_weapon","escape",3.74843104632325,0.694009211123921,1.5
"3470",4.56480766218156,1.3884162512375,1,87,5,-1,2,"non_weapon","fight",0.151577598042786,0.399764227308333,2
"3471",3.34670713795349,5.55604324364103,-1,87,10,-1,2,"non_weapon","escape",2.90626285263952,1.20270332759246,5
"3472",5.12900910731405,5.17078129181173,-1,87,1,-1,2,"non_weapon","escape",0.530212553311139,1.0912196720019,2
"3473",4.02157073938288,5.51328838146292,-1,87,9,-1,2,"non_weapon","escape",0.319314440651462,0.987335783708841,2
"3474",2.03566604838707,5.73634887391236,1,87,13,-1,2,"non_weapon","fight",3.56915985164233,0.603619292609394,4.5
"3475",6.81296527255326,2.1831213229103,-1,87,8,-1,2,"non_weapon","escape",0.945462854348123,0.204984161490575,2
"3476",1.82645949586295,4.0822948386427,-1,87,11,-1,2,"non_weapon","escape",1.49190266374499,1.75075718520675,3
"3477",4.17860844023526,5.10890319878236,-1,87,16,-1,2,"non_weapon","escape",0.881201325522959,0.563041504379362,2.5
"3478",4.39347177096643,3.83155598703306,-1,87,19,-1,2,"non_weapon","escape",1.01233713723913,1.151343125524,3.5
"3479",6.18982023457065,5.11473286987748,1,87,4,-1,2,"non_weapon","fight",1.68637813308742,1.25608056476913,4
"3480",0.538201267458499,4.34870708726812,1,87,12,-1,2,"non_weapon","fight",1.82489371439442,0.484068461414427,4.5
"3481",2.23889635023661,1.40071754797828,1,88,18,1,2,"weapon","fight",3.20514694435988,0.525440635252744,3.5
"3482",4.69993340885267,6.11589551887009,1,88,5,1,2,"weapon","fight",2.31905325860392,0.522419205564074,1
"3483",3.42817031289451,1.88834909505677,1,88,14,1,2,"weapon","fight",1.12516604960244,0.763627977739088,3.5
"3484",4.21505251307972,1.66089652427472,1,88,6,1,2,"weapon","fight",1.10142194794025,0.839745338913053,4
"3485",4.00168417864479,5.11590303773992,-1,88,17,1,2,"weapon","escape",3.76976426802922,0.52178654577583,4.5
"3486",4.88704221840017,3.86468569448683,-1,88,11,1,2,"weapon","escape",1.44240182079375,1.5612186015005,1.5
"3487",2.86487165349535,6.07949786332902,-1,88,10,1,2,"weapon","escape",1.56722349852789,0.804732991941273,3
"3488",3.79428558968939,6.7756367667811,-1,88,15,1,2,"weapon","escape",3.81185907521099,0.673444242123514,1
"3489",2.96395974932238,3.9316249927273,-1,88,4,1,2,"weapon","escape",1.36752400267869,0.151374653447419,4
"3490",5.7816001766827,3.60044226401951,1,88,16,1,2,"weapon","fight",1.69270322123189,0.50364309179131,2.5
"3491",2.35150828994811,4.34450938897208,1,88,12,1,2,"weapon","fight",1.48357321611792,0.150996684166603,4
"3492",3.32007863195613,3.21604537186213,1,88,2,1,2,"weapon","fight",2.025076068216,1.0766031566076,4.5
"3493",0.67290600030683,4.00591933163814,1,88,19,1,2,"weapon","fight",2.86835264512487,0.703400702960789,2
"3494",1.9164911852684,5.7686584859388,1,88,3,1,2,"weapon","fight",0.776001228165589,0.661579851154238,5
"3495",2.54339469675906,3.38996926273685,1,88,8,1,2,"weapon","fight",0.434206853061915,0.502151469280943,2.5
"3496",4.5064588363748,4.85950860492885,1,88,9,1,2,"weapon","fight",3.73095328237396,1.28888056566939,4.5
"3497",4.41989003652707,5.43518148276256,1,88,1,1,2,"weapon","fight",0.998896935884841,0.440672114142217,5
"3498",4.64378400119022,4.93048021432478,1,88,20,1,2,"weapon","fight",0.599386235279962,1.21223763050511,4
"3499",3.4931613784749,3.00057446225547,1,88,13,1,2,"weapon","fight",0.707909864420071,0.237283211410977,3.5
"3500",4.93655369393528,2.01974000153131,1,88,7,1,2,"weapon","fight",0.541575602907687,0.174961855285801,5
"3501",4.07776740537956,5.69926063606981,1,88,4,-1,2,"non_weapon","fight",1.41645598137219,0.765418195072561,2
"3502",0.408875312935561,4.95813771926332,1,88,10,-1,2,"non_weapon","fight",2.82536749923184,1.31421362245455,5
"3503",6.61865011467598,6.23035751923453,1,88,16,-1,2,"non_weapon","fight",1.35640971153412,2.48327630127002,4.5
"3504",4.02383917379193,5.39058341092896,-1,88,6,-1,2,"non_weapon","escape",1.70251943630654,1.18569451982621,3
"3505",2.76706596086733,5.31786280404776,1,88,12,-1,2,"non_weapon","fight",0.608104100475907,1.69701764481142,2.5
"3506",2.77518886360339,5.50936419919598,1,88,2,-1,2,"non_weapon","fight",2.52284473344415,0.602789405081421,2.5
"3507",3.54359998768196,4.21112749089952,-1,88,9,-1,2,"non_weapon","escape",0.697548237582669,0.956925611104816,4.5
"3508",1.64881383255124,5.69248646481429,-1,88,18,-1,2,"non_weapon","escape",0.969608330865912,1.065835104906,4.5
"3509",3.17916933638044,3.89654111627023,1,88,11,-1,2,"non_weapon","fight",2.20562432548177,0.82203104798682,2
"3510",2.02985802581534,3.77743914811871,1,88,15,-1,2,"non_weapon","fight",0.114709033351392,3.08830048056498,3
"3511",1.75731921354309,6.74393076358828,-1,88,13,-1,2,"non_weapon","escape",1.22277259308379,0.191806388762779,2.5
"3512",3.03344344566576,4.16036122082733,-1,88,7,-1,2,"non_weapon","escape",1.3392024058383,0.143265089206397,1.5
"3513",2.20408989824354,3.90262463253457,-1,88,1,-1,2,"non_weapon","escape",0.971573597228154,0.30415726697538,2.5
"3514",5.65875838194042,4.69140424551442,1,88,14,-1,2,"non_weapon","fight",1.68167089058552,0.79322803132236,2
"3515",4.67512673013844,3.76999496894423,-1,88,8,-1,2,"non_weapon","escape",0.577609285898507,0.584764593094587,3.5
"3516",2.68524933452718,4.00325347499456,-1,88,19,-1,2,"non_weapon","escape",0.721642801992595,0.18131870344907,2.5
"3517",1.09667935250327,1.32298917409498,-1,88,17,-1,2,"non_weapon","escape",1.19828081346884,0.726604109350592,2.5
"3518",3.48206566968001,1.04029832747765,-1,88,5,-1,2,"non_weapon","escape",0.355068341386504,1.99900627334137,5
"3519",3.65969954775647,2.20008413128089,-1,88,3,-1,2,"non_weapon","escape",1.1579908201471,1.01274431524798,3
"3520",2.06365625369362,3.33161388374865,1,88,20,-1,2,"non_weapon","fight",0.762226738474332,1.03397669866681,5
"3521",4.09992817402818,3.8477076807525,-1,89,13,1,2,"weapon","escape",0.989897826965898,1.12790288962424,2.5
"3522",4.41075036916881,4.96183597587514,-1,89,16,1,2,"weapon","escape",1.0910720619373,0.722985752439126,4
"3523",4.1279750327114,3.35208746446296,-1,89,3,1,2,"weapon","escape",0.309017978352494,0.303481754451059,3
"3524",4.9767079366371,2.9091913330881,1,89,7,1,2,"weapon","fight",4.49482780583203,1.19900862004142,4.5
"3525",3.61122566666454,5.7804171965667,1,89,2,1,2,"weapon","fight",1.35893807755783,0.313222786830738,5
"3526",5.6244643972721,1.59071537510026,-1,89,6,1,2,"weapon","escape",0.113141573732719,1.52863602386788,1
"3527",2.80151434219443,4.63914807497058,-1,89,18,1,2,"weapon","escape",0.564065740350634,0.709867282956839,2.5
"3528",4.57351047224364,3.03032933175564,1,89,5,1,2,"weapon","fight",1.53449612628415,0.573725941590965,4.5
"3529",2.21410151473246,4.17681607478298,1,89,10,1,2,"weapon","fight",0.10761976201646,1.16212422754616,3
"3530",5.64605315122753,7.8372415995365,1,89,14,1,2,"weapon","fight",1.39261103356257,1.62050178404897,3
"3531",3.55170504716224,4.85395648046397,1,89,4,1,2,"weapon","fight",1.38686827011406,0.824354976974428,4.5
"3532",6.20221138629131,6.48888499308145,1,89,11,1,2,"weapon","fight",0.872892805468291,0.177824047012553,4
"3533",2.3288442553021,5.43311100886203,-1,89,12,1,2,"weapon","escape",0.263779705768712,1.27535697510466,5
"3534",4.41147713442333,5.2932222771924,1,89,1,1,2,"weapon","fight",0.322837050253414,1.32239645821974,3.5
"3535",3.01520715816878,3.62054687656928,1,89,20,1,2,"weapon","fight",0.374642388263494,1.14314551104326,2
"3536",4.49939896808938,4.09343737924705,1,89,15,1,2,"weapon","fight",2.11894804572035,0.968344669858925,4
"3537",3.70224795145913,2.00258487043902,1,89,17,1,2,"weapon","fight",0.431522641697079,1.04735213571694,4.5
"3538",3.95321386065334,5.5862893297337,1,89,9,1,2,"weapon","fight",1.13694481821731,1.21314507322386,1
"3539",2.80363179496489,3.65963316394482,1,89,8,1,2,"weapon","fight",0.631502529932186,1.09413191899657,2
"3540",2.93086056499742,4.08367880126461,1,89,19,1,2,"weapon","fight",1.67125221837152,0.620272562443279,4.5
"3541",3.36375402864068,3.56581972455606,-1,89,19,-1,2,"non_weapon","escape",2.03538541704588,0.316077939397655,4
"3542",5.92687565060333,3.36940732081421,-1,89,16,-1,2,"non_weapon","escape",1.38045585095733,0.175452844239771,2.5
"3543",5.08293472416699,1.35855875709095,-1,89,7,-1,2,"non_weapon","escape",1.53308069622144,0.690077655995264,1
"3544",3.62707249540836,3.4534678121563,1,89,18,-1,2,"non_weapon","fight",0.336600102949887,1.03769407272339,2.5
"3545",4.75874956096522,1.80247083932627,-1,89,9,-1,2,"non_weapon","escape",1.15218213442713,1.23432983113453,5
"3546",4.53384276810103,3.74963399004191,1,89,8,-1,2,"non_weapon","fight",0.933315339498222,0.660912997461855,2
"3547",2.04105957918801,3.40915340175852,-1,89,15,-1,2,"non_weapon","escape",1.6595927164061,0.127639765618369,4
"3548",3.64928728276863,2.61689651785419,-1,89,13,-1,2,"non_weapon","escape",0.414047512395307,1.50400880184025,3
"3549",5.24279175717383,3.3208564813016,-1,89,12,-1,2,"non_weapon","escape",1.32992918547243,1.72111243749969,2
"3550",0.0456793441437188,3.98399153263308,-1,89,3,-1,2,"non_weapon","escape",0.437635148387924,0.216151139829307,3.5
"3551",2.50664630620741,5.75453932441305,-1,89,11,-1,2,"non_weapon","escape",1.05250986330211,0.341203920403495,4.5
"3552",2.73034059647471,2.76673968061804,1,89,1,-1,2,"non_weapon","fight",4.92865625343006,1.38062587033492,3
"3553",2.47032168479636,2.31110477175098,-1,89,4,-1,2,"non_weapon","escape",4.21940227744635,1.32998865200207,2.5
"3554",0.386366814468056,4.5050045513548,-1,89,6,-1,2,"non_weapon","escape",3.83327642343938,0.512886576494202,4.5
"3555",3.56414043386467,3.80946460082196,-1,89,17,-1,2,"non_weapon","escape",4.15491592953529,0.525121479481458,3
"3556",3.15343631282449,4.83589662071317,-1,89,2,-1,2,"non_weapon","escape",1.17829326109495,1.56509537091479,5
"3557",1.82622586595826,0.627812502300367,1,89,20,-1,2,"non_weapon","fight",0.685010118098333,1.09290700824931,3.5
"3558",2.72763521010056,7.01366881525609,-1,89,14,-1,2,"non_weapon","escape",1.06874924888834,0.400155834620818,3
"3559",4.41166400192306,1.31345039992593,-1,89,5,-1,2,"non_weapon","escape",1.23431467432834,0.911494052223861,5
"3560",5.46961446749047,5.06444737217389,1,89,10,-1,2,"non_weapon","fight",0.93839750951156,1.04655398381874,4.5
"3561",2.00893572885543,5.86669424136635,1,90,13,1,2,"weapon","fight",1.22589708753768,0.576154942275025,1
"3562",4.51046077893116,5.97915584391448,-1,90,7,1,2,"weapon","escape",1.27925098962151,0.538621532963589,4.5
"3563",3.58130404711701,6.72411358980928,1,90,11,1,2,"weapon","fight",0.0540994015596805,0.612590543273836,2
"3564",2.30104938286823,3.38495629667304,-1,90,6,1,2,"weapon","escape",1.23837294350445,1.30138386483304,3
"3565",2.97989077786916,2.15287588939303,1,90,18,1,2,"weapon","fight",1.07347275798675,1.10211663395166,4.5
"3566",2.40823567425832,3.9462089732755,-1,90,10,1,2,"weapon","escape",0.00025345215108219,0.917383631784469,3
"3567",4.81317452909425,5.32444546579849,-1,90,17,1,2,"weapon","escape",1.44609789950773,0.575087395858131,4
"3568",3.44688419094309,5.25091336616315,-1,90,4,1,2,"weapon","escape",1.5458278786391,1.36265142075717,4.5
"3569",4.48882407126948,4.57704506765586,1,90,8,1,2,"weapon","fight",1.32460172409192,1.07194678513333,2.5
"3570",3.81760469330475,2.41802292219363,1,90,12,1,2,"weapon","fight",1.7621671729954,1.74072044526692,4
"3571",5.1447894603014,1.22687955140136,-1,90,14,1,2,"weapon","escape",1.42835801718757,0.164056239998899,3
"3572",3.26687724101357,5.65251924151089,-1,90,9,1,2,"weapon","escape",2.3441707403522,0.508456438127905,3
"3573",3.6060473151505,3.92979220184497,-1,90,5,1,2,"weapon","escape",0.176257016869485,1.50342436218634,5
"3574",3.92468798053451,3.0689035747014,1,90,1,1,2,"weapon","fight",1.8133423037418,0.70935558564961,2
"3575",3.54578421930783,4.68379705945495,1,90,3,1,2,"weapon","fight",0.520660819439217,0.077462800289504,4.5
"3576",2.28161218613386,1.49026815313846,-1,90,16,1,2,"weapon","escape",0.0451245324058085,0.402651199279353,1.5
"3577",1.07671012268402,3.64445669043343,1,90,20,1,2,"weapon","fight",0.973804195807315,0.921195189934224,4.5
"3578",3.54924449813552,5.95699239315,1,90,2,1,2,"weapon","fight",0.587244282457866,1.65545599446632,1
"3579",1.70557640641928,5.7753137208987,1,90,15,1,2,"weapon","fight",0.737143979873508,0.814718362875283,4
"3580",1.76789069655351,3.16832261271775,1,90,19,1,2,"weapon","fight",0.590808738181069,1.8693799734959,1
"3581",3.896738663828,2.01772775296122,-1,90,2,-1,2,"non_weapon","escape",0.682331254985183,0.317886729957536,1.5
"3582",0.588444600533694,1.44097329082433,1,90,4,-1,2,"non_weapon","fight",1.2010930724442,0.622174379508942,1.5
"3583",6.82679734546691,1.58341394525487,-1,90,20,-1,2,"non_weapon","escape",1.61807370839469,0.769368139840662,1.5
"3584",3.65179616855458,3.75410692719742,1,90,3,-1,2,"non_weapon","fight",0.964932777639478,0.50692573832348,1
"3585",2.73486327403225,1.5211577942362,-1,90,18,-1,2,"non_weapon","escape",3.68918930711225,2.14692899177317,3.5
"3586",6.19487286834047,2.1531724369619,-1,90,1,-1,2,"non_weapon","escape",1.12497806128073,1.07343689305708,1.5
"3587",4.92571632764302,4.02014373533893,-1,90,16,-1,2,"non_weapon","escape",2.29416291637026,1.41093278983608,3.5
"3588",6.05665184524842,5.37488421297166,1,90,17,-1,2,"non_weapon","fight",3.57912296054233,1.14068258826155,4.5
"3589",3.97277231323533,2.80451136820484,-1,90,9,-1,2,"non_weapon","escape",0.735409305370822,0.797322234534658,4
"3590",7.44030089210718,6.05558631033637,1,90,11,-1,2,"non_weapon","fight",0.677166203432716,1.1340669663623,2
"3591",0.843982152687386,2.40772217256017,1,90,15,-1,2,"non_weapon","fight",0.754773384518921,0.802395763993263,1.5
"3592",3.94755934244021,3.0551026186673,1,90,13,-1,2,"non_weapon","fight",0.488221919699572,0.691558954913616,4
"3593",5.7559292982798,1.73807782947551,-1,90,5,-1,2,"non_weapon","escape",1.93186183248181,0.428872128752059,1
"3594",3.14849907020107,3.0548502583988,-1,90,10,-1,2,"non_weapon","escape",1.76915587065741,1.19052406558767,2.5
"3595",2.85665319240652,4.27532225432805,1,90,14,-1,2,"non_weapon","fight",3.20662402566891,0.290949361911044,4
"3596",3.66524680955335,2.78638819183689,-1,90,19,-1,2,"non_weapon","escape",0.798214236758798,0.742308645858429,4
"3597",3.17616754854098,4.18048798870295,-1,90,8,-1,2,"non_weapon","escape",2.82202311410818,1.46787468076218,5
"3598",5.15454129441641,5.43420045962557,-1,90,6,-1,2,"non_weapon","escape",3.58278356043421,0.507921059429645,3
"3599",5.97463554060087,3.42155696609988,1,90,12,-1,2,"non_weapon","fight",0.826271856814623,1.01311988299713,5
"3600",0.555780079355463,3.6267631519353,-1,90,7,-1,2,"non_weapon","escape",1.01708770943806,0.351721298322082,2.5
"3601",5.51184972091577,2.38258037157357,-1,91,8,1,2,"weapon","escape",0.536082647596188,1.00763738350943,2.5
"3602",6.89644696163014,3.81833946781,1,91,6,1,2,"weapon","fight",1.84276762059093,0.284067176911049,5
"3603",5.14377904902212,4.71857000279706,1,91,5,1,2,"weapon","fight",0.143308368790895,1.47882271255367,4.5
"3604",1.84166155904531,2.82307575186714,1,91,7,1,2,"weapon","fight",0.768424504902214,0.994663491751999,4.5
"3605",2.12861459036357,4.4973777868785,-1,91,9,1,2,"weapon","escape",0.72899064226076,0.582627570070326,2
"3606",4.389777588984,0.730797927794047,-1,91,4,1,2,"weapon","escape",0.64866121923551,0.83023281507194,2
"3607",2.73944821921178,7.39844680968672,1,91,18,1,2,"weapon","fight",0.755126794357784,0.772004465805366,1.5
"3608",4.24293019385077,4.98777429442852,-1,91,17,1,2,"weapon","escape",1.60724193453789,1.15429389569908,3
"3609",3.77357630967162,6.65889187306165,1,91,1,1,2,"weapon","fight",4.00847641034052,0.0686299581313505,5
"3610",4.54596207272261,3.19060338134878,1,91,10,1,2,"weapon","fight",2.03927224650886,1.17433043273631,3.5
"3611",2.00856923819519,4.24651449385564,1,91,16,1,2,"weapon","fight",2.03796718370952,1.40795261405874,2.5
"3612",3.90338087147102,3.02030882530613,1,91,11,1,2,"weapon","fight",1.27613471457735,0.688251653779298,1
"3613",0.968651336897164,4.18344109777826,-1,91,14,1,2,"weapon","escape",1.37681592062727,0.0770132501143959,4.5
"3614",5.27430242504924,2.82788227531127,1,91,19,1,2,"weapon","fight",1.09834650541753,0.0998646723106504,2.5
"3615",2.42605770789087,3.77243360695196,1,91,3,1,2,"weapon","fight",0.776566964760423,0.949132773652673,1
"3616",1.67058727955445,3.9027666131733,-1,91,13,1,2,"weapon","escape",0.0214647861700505,1.27274332698435,1.5
"3617",5.60859574065544,1.52015841854736,-1,91,2,1,2,"weapon","escape",2.66150737212188,1.35222030263394,4.5
"3618",6.77355221486651,6.07353676354978,1,91,15,1,2,"weapon","fight",0.938005836308002,1.59399782265536,4.5
"3619",1.10646604262293,5.01195580910425,1,91,12,1,2,"weapon","fight",2.59848922789656,0.464459713269025,3.5
"3620",4.68317580996081,1.33243209489156,1,91,20,1,2,"weapon","fight",1.30539708463475,0.499903498040512,4
"3621",3.11162762399763,7.07243384197354,-1,91,12,-1,2,"non_weapon","escape",1.12332842987962,2.02201465633698,1
"3622",1.339106618613,2.31092334438581,-1,91,3,-1,2,"non_weapon","escape",1.65610707378633,1.48689480293542,2.5
"3623",0.742169041419402,3.85506043047644,-1,91,9,-1,2,"non_weapon","escape",2.69327782672852,0.907894855830818,4
"3624",2.5972976602614,2.35362750617787,1,91,2,-1,2,"non_weapon","fight",0.39939622377783,0.355634668143466,3
"3625",4.587237082934,3.01676691952162,1,91,1,-1,2,"non_weapon","fight",1.62435341485217,1.09838654510677,2.5
"3626",1.08816523845308,3.19033044825774,-1,91,8,-1,2,"non_weapon","escape",2.30502693490125,1.83763581549283,5
"3627",3.56129441889934,2.45034712282941,1,91,14,-1,2,"non_weapon","fight",0.100874134269543,0.521199841424823,1
"3628",6.55265325307846,6.05841385642998,-1,91,13,-1,2,"non_weapon","escape",2.14910389616471,0.91310177863758,4
"3629",2.18294487940147,3.97178570094984,-1,91,10,-1,2,"non_weapon","escape",3.22033841547091,0.091033071850166,1
"3630",3.62695416216738,0.757375189452432,1,91,4,-1,2,"non_weapon","fight",1.39636435899884,1.09890727866441,4.5
"3631",2.90877541499213,4.55848710343707,-1,91,15,-1,2,"non_weapon","escape",0.772923689358868,0.759039655607194,2
"3632",3.19759289147332,2.94236162626184,-1,91,16,-1,2,"non_weapon","escape",1.23267812116399,1.19744515030179,3
"3633",5.01070949225686,5.9568122958066,-1,91,5,-1,2,"non_weapon","escape",0.841529222828447,1.37475108094513,1.5
"3634",1.41503554116935,2.85777876947541,-1,91,6,-1,2,"non_weapon","escape",1.27156595399138,2.95523115294054,5
"3635",4.94608135819435,5.5051156404661,-1,91,20,-1,2,"non_weapon","escape",0.555046302360483,0.164115994796157,4
"3636",6.22009241650812,3.80333826977294,1,91,7,-1,2,"non_weapon","fight",0.308939892426133,1.39610311146826,5
"3637",2.23961818767711,5.91646180022507,-1,91,19,-1,2,"non_weapon","escape",1.93561281617865,0.0665868701180442,3
"3638",3.79041024288163,5.95702151027508,-1,91,18,-1,2,"non_weapon","escape",1.6428984263679,0.715224600117654,5
"3639",1.55175285958685,1.51454842302483,1,91,17,-1,2,"non_weapon","fight",0.559871213836595,1.12078236253001,2.5
"3640",4.33837911528536,1.90766773354262,-1,91,11,-1,2,"non_weapon","escape",0.867451249632351,1.11785256553296,3.5
"3641",3.76753546535037,6.56186426929199,1,92,13,1,2,"weapon","fight",3.87141409940086,0.43988288489636,1.5
"3642",2.03715401734226,5.79112999963109,-1,92,2,1,2,"weapon","escape",0.577104104636237,0.744164677568637,3.5
"3643",3.58953802604228,3.06163463203702,-1,92,6,1,2,"weapon","escape",1.13980227243155,1.201105495519,5
"3644",3.0274717443157,3.64640068041627,1,92,11,1,2,"weapon","fight",0.501514030849077,0.917077801283449,4.5
