"","fear_rating","anger_rating","choice2","subject","type2","contingency2","Exp_Batch","contingency","choice"
"5499",2.47329301713034,0.673134172614664,1,138,14,1,2,"weapon","fight"
"5500",1.25695769060403,4.84893469517119,-1,138,16,1,2,"weapon","escape"
"5501",3.85577208353207,3.00581893417984,-1,138,14,-1,2,"non_weapon","escape"
"5502",4.24661509790458,4.23135855987202,-1,138,19,-1,2,"non_weapon","escape"
"5503",4.30469936854206,4.9083080522716,1,138,16,-1,2,"non_weapon","fight"
"5504",4.53923494853079,5.34392552904319,-1,138,15,-1,2,"non_weapon","escape"
"5505",2.82561023593881,4.08084712319542,1,138,1,-1,2,"non_weapon","fight"
"5506",3.04879773124121,2.20842050260399,-1,138,10,-1,2,"non_weapon","escape"
"5507",3.5403846220579,3.68976483617444,1,138,9,-1,2,"non_weapon","fight"
"5508",5.33394759809599,5.40353567763232,1,138,3,-1,2,"non_weapon","fight"
"5509",6.76893708808348,3.91881970164832,-1,138,5,-1,2,"non_weapon","escape"
"5510",3.63427160638385,3.35159683553502,-1,138,20,-1,2,"non_weapon","escape"
"5511",5.34990527206101,3.30734549614136,-1,138,6,-1,2,"non_weapon","escape"
"5512",5.38766820486635,3.24799940129742,-1,138,12,-1,2,"non_weapon","escape"
"5513",0.498622417449951,1.67456194120459,1,138,17,-1,2,"non_weapon","fight"
"5514",4.7728756500408,0.791522367321886,-1,138,8,-1,2,"non_weapon","escape"
"5515",4.69981430652551,5.41277564158663,1,138,2,-1,2,"non_weapon","fight"
"5516",2.37453542696312,1.97057784928474,1,138,4,-1,2,"non_weapon","fight"
"5517",4.74627990177832,2.59147024701815,-1,138,7,-1,2,"non_weapon","escape"
"5518",2.87788578406908,3.72882066252641,1,138,11,-1,2,"non_weapon","fight"
"5519",1.54084957572632,3.9105509699788,1,138,18,-1,2,"non_weapon","fight"
"5520",1.19780590804294,1.00472434132826,-1,138,13,-1,2,"non_weapon","escape"
"5521",3.54003226486966,2.17416782302316,1,139,5,1,2,"weapon","fight"
"5522",4.03702713581733,3.1348457289394,-1,139,1,1,2,"weapon","escape"
"5523",5.53734333529137,4.27013233210891,-1,139,15,1,2,"weapon","escape"
"5524",4.20058361776173,5.33684040685185,1,139,10,1,2,"weapon","fight"
"5525",3.52101461077109,2.6647916521877,-1,139,7,1,2,"weapon","escape"
"5526",3.16922140521929,3.22923514405266,1,139,12,1,2,"weapon","fight"
"5527",1.2759709207341,0.338455111021176,-1,139,20,1,2,"weapon","escape"
"5528",4.21809380836785,3.35205992702395,-1,139,2,1,2,"weapon","escape"
"5529",2.03038110402412,2.12463831801433,1,139,13,1,2,"weapon","fight"
"5530",4.71069123088382,5.80925337253139,1,139,19,1,2,"weapon","fight"
"5531",5.57543445839547,3.12535281234886,1,139,9,1,2,"weapon","fight"
"5532",4.4155521797482,3.50263700834476,1,139,16,1,2,"weapon","fight"
"5533",3.51938834735192,4.20304802951868,1,139,6,1,2,"weapon","fight"
"5534",0.626779904868454,2.40232654574793,1,139,3,1,2,"weapon","fight"
"5535",3.59940837449394,7.68943283359986,1,139,14,1,2,"weapon","fight"
"5536",4.0509104732424,3.41196016843896,1,139,8,1,2,"weapon","fight"
"5537",3.27538034818136,0.769139658263884,-1,139,17,1,2,"weapon","escape"
"5538",1.2137266184669,3.98054855191149,-1,139,4,1,2,"weapon","escape"
"5539",0.692551414854825,1.78784702741541,1,139,18,1,2,"weapon","fight"
"5540",3.39999187579379,4.91603096039034,1,139,11,1,2,"weapon","fight"
"5541",4.67067841924727,5.36892091191839,-1,139,11,-1,2,"non_weapon","escape"
"5542",1.46938762832433,2.57900496320799,-1,139,9,-1,2,"non_weapon","escape"
"5543",0.408998932084069,1.92359487654176,1,139,16,-1,2,"non_weapon","fight"
"5544",4.28113178531639,3.22370840506628,1,139,17,-1,2,"non_weapon","fight"
"5545",5.56234490955248,1.40642883409746,1,139,7,-1,2,"non_weapon","fight"
"5546",3.58521614721977,6.27624330890831,1,139,15,-1,2,"non_weapon","fight"
"5547",2.62237256788648,5.93118087993935,-1,139,20,-1,2,"non_weapon","escape"
"5548",6.77292484324426,5.09712441498414,-1,139,5,-1,2,"non_weapon","escape"
"5549",5.09562654518523,6.01189636106137,-1,139,18,-1,2,"non_weapon","escape"
"5550",2.79340915177018,2.29143871087581,1,139,3,-1,2,"non_weapon","fight"
"5551",4.97116649774835,3.8819622629555,1,139,8,-1,2,"non_weapon","fight"
"5552",3.42930244826712,2.57784897042438,1,139,1,-1,2,"non_weapon","fight"
"5553",1.63267125329002,1.86820932850242,-1,139,6,-1,2,"non_weapon","escape"
"5554",0.132666247617453,1.79534126869403,1,139,10,-1,2,"non_weapon","fight"
"5555",2.55240525947884,3.14470005240292,-1,139,14,-1,2,"non_weapon","escape"
"5556",4.21569878505543,4.7844540435588,1,139,19,-1,2,"non_weapon","fight"
"5557",1.12990047978237,4.00550591761712,-1,139,13,-1,2,"non_weapon","escape"
"5558",3.01288040028885,3.39569128262811,1,139,2,-1,2,"non_weapon","fight"
"5559",4.04074050090276,4.23659366662614,-1,139,12,-1,2,"non_weapon","escape"
"5560",2.61195097249001,4.38439124519937,-1,139,4,-1,2,"non_weapon","escape"
"5561",2.10252480455675,1.46912309795152,-1,140,6,1,2,"weapon","escape"
"5562",2.69097220995463,6.75196390807163,1,140,8,1,2,"weapon","fight"
"5563",1.78580929869786,5.27772451285272,-1,140,13,1,2,"weapon","escape"
"5564",3.22595408647321,3.17772213369608,1,140,14,1,2,"weapon","fight"
"5565",0.415659896004945,0.61124925869517,1,140,9,1,2,"weapon","fight"
"5566",5.96603655880317,4.08433169634082,1,140,3,1,2,"weapon","fight"
"5567",2.82155485497787,3.90642582322471,1,140,5,1,2,"weapon","fight"
"5568",4.57336776754819,5.49889304875397,1,140,7,1,2,"weapon","fight"
"5569",4.03739183866419,3.51467960711103,1,140,10,1,2,"weapon","fight"
"5570",3.55402378295548,3.38659746393096,-1,140,4,1,2,"weapon","escape"
"5571",4.78470528181642,5.45150306317956,-1,140,16,1,2,"weapon","escape"
"5572",3.03260422996245,4.92398758777417,-1,140,20,1,2,"weapon","escape"
"5573",7.96145910699852,1.88480379905086,1,140,2,1,2,"weapon","fight"
"5574",3.26144809368997,7.24615344068967,1,140,11,1,2,"weapon","fight"
"5575",2.40913876271807,1.0339383311104,1,140,1,1,2,"weapon","fight"
"5576",3.03599812318571,2.46878294190392,-1,140,18,1,2,"weapon","escape"
"5577",4.41645787069574,4.36355259364937,-1,140,17,1,2,"weapon","escape"
"5578",3.87135994411074,5.47230625187513,-1,140,19,1,2,"weapon","escape"
"5579",4.97991715925745,5.57205335414037,-1,140,12,1,2,"weapon","escape"
"5580",4.55028462498448,4.42732979438734,1,140,15,1,2,"weapon","fight"
"5581",1.62032663817517,5.21207625002134,-1,140,8,-1,2,"non_weapon","escape"
"5582",5.6072372823488,5.18408128030132,-1,140,4,-1,2,"non_weapon","escape"
"5583",4.87747050980106,1.87911744432058,1,140,1,-1,2,"non_weapon","fight"
"5584",4.35098236496561,6.09679134355392,1,140,11,-1,2,"non_weapon","fight"
"5585",4.87021258845926,4.01346628360916,-1,140,18,-1,2,"non_weapon","escape"
"5586",4.98078346620314,0.807922776718624,-1,140,2,-1,2,"non_weapon","escape"
"5587",1.57980602453463,6.44207315307576,-1,140,15,-1,2,"non_weapon","escape"
"5588",2.64946000846103,1.38646445192862,-1,140,3,-1,2,"non_weapon","escape"
"5589",3.66416607559659,5.21250724592246,-1,140,20,-1,2,"non_weapon","escape"
"5590",0.436887786071747,4.84275485696271,-1,140,5,-1,2,"non_weapon","escape"
"5591",0.166359352041036,3.95105432381387,-1,140,12,-1,2,"non_weapon","escape"
"5592",4.39495199332014,4.47656255252659,-1,140,16,-1,2,"non_weapon","escape"
"5593",3.84255027747713,5.89297193442472,1,140,6,-1,2,"non_weapon","fight"
"5594",3.84966615769081,3.70539183253422,-1,140,19,-1,2,"non_weapon","escape"
"5595",3.21938482779079,6.13449649470858,1,140,17,-1,2,"non_weapon","fight"
"5596",4.89259786023758,5.29583839410916,-1,140,13,-1,2,"non_weapon","escape"
"5597",2.11471595745534,4.64677536045201,-1,140,9,-1,2,"non_weapon","escape"
"5598",7.06445448589511,3.19808624447323,1,140,7,-1,2,"non_weapon","fight"
"5599",4.27363509368152,2.36361238595564,-1,140,10,-1,2,"non_weapon","escape"
"5600",3.00608923132532,2.88355436976999,1,140,14,-1,2,"non_weapon","fight"
"5601",3.06453734049573,1.11337924699765,1,141,14,1,2,"weapon","fight"
"5602",1.50635579912923,3.76516442254651,-1,141,16,1,2,"weapon","escape"
"5603",3.78748090332375,6.80270957153523,1,141,15,1,2,"weapon","fight"
"5604",1.1611600833945,3.35194853132125,-1,141,13,1,2,"weapon","escape"
"5605",5.19696026216261,2.20295039215125,-1,141,11,1,2,"weapon","escape"
"5606",3.30852849120274,1.75358573722187,1,141,17,1,2,"weapon","fight"
"5607",3.11396942515858,3.61797769856173,1,141,3,1,2,"weapon","fight"
"5608",5.29714784813113,3.36229975298047,1,141,18,1,2,"weapon","fight"
"5609",2.30166274080984,1.88342189395335,1,141,12,1,2,"weapon","fight"
"5610",4.66403507208451,2.42662813547067,1,141,7,1,2,"weapon","fight"
"5611",3.74099337519147,5.5117035298841,1,141,10,1,2,"weapon","fight"
"5612",3.83486060262657,3.57715490020346,1,141,8,1,2,"weapon","fight"
"5613",5.43135665841401,2.22279756558127,-1,141,5,1,2,"weapon","escape"
"5614",3.89952554381453,1.79499060409143,1,141,9,1,2,"weapon","fight"
"5615",1.98725222768262,3.32145251673646,-1,141,19,1,2,"weapon","escape"
"5616",1.61924716145731,1.09371473565698,1,141,1,1,2,"weapon","fight"
"5617",3.30435323007405,1.96207242051605,-1,141,6,1,2,"weapon","escape"
"5618",4.71178297363221,2.69226368137169,1,141,20,1,2,"weapon","fight"
"5619",3.15697665684857,2.78592380236368,1,141,2,1,2,"weapon","fight"
"5620",1.95540011217817,4.19414269847329,-1,141,4,1,2,"weapon","escape"
"5621",2.50674609914422,0.785053626308218,1,141,6,-1,2,"non_weapon","fight"
"5622",4.71281869662925,3.0378200973617,1,141,1,-1,2,"non_weapon","fight"
"5623",4.73699434618465,4.20964365708642,-1,141,2,-1,2,"non_weapon","escape"
"5624",5.97541771256365,4.99784278220031,1,141,10,-1,2,"non_weapon","fight"
"5625",3.16716462527402,2.62217363491654,-1,141,3,-1,2,"non_weapon","escape"
"5626",5.1622917491477,5.4409606214147,1,141,14,-1,2,"non_weapon","fight"
"5627",3.49849743722007,5.57122611049563,-1,141,15,-1,2,"non_weapon","escape"
"5628",4.64661681917497,4.77901465501636,-1,141,13,-1,2,"non_weapon","escape"
"5629",1.18905465952121,2.67579962960444,1,141,8,-1,2,"non_weapon","fight"
"5630",0.726538016647101,4.41887157103047,-1,141,17,-1,2,"non_weapon","escape"
"5631",2.34766463828274,3.58196952566504,-1,141,11,-1,2,"non_weapon","escape"
"5632",2.01946252826601,2.24366765704472,1,141,9,-1,2,"non_weapon","fight"
"5633",2.7689739218913,4.35954566895962,1,141,19,-1,2,"non_weapon","fight"
"5634",2.97209670194425,1.3269564935239,-1,141,7,-1,2,"non_weapon","escape"
"5635",2.5722315121442,2.30209629107267,1,141,16,-1,2,"non_weapon","fight"
"5636",5.89828065400943,3.1164231781615,1,141,4,-1,2,"non_weapon","fight"
"5637",0.02986547187902,1.42931828896981,-1,141,20,-1,2,"non_weapon","escape"
"5638",2.14321343363263,2.67324692513793,1,141,18,-1,2,"non_weapon","fight"
"5639",4.92144960714504,4.67818152953405,-1,141,12,-1,2,"non_weapon","escape"
"5640",2.55647548255511,2.70334275274072,-1,141,5,-1,2,"non_weapon","escape"
"5641",4.70976107520983,6.35377010875381,1,142,19,1,2,"weapon","fight"
"5642",3.08868521470576,3.46136501522269,1,142,13,1,2,"weapon","fight"
"5643",4.5157300599385,1.53351354282349,-1,142,9,1,2,"weapon","escape"
"5644",3.17933899820783,2.75858333972283,1,142,1,1,2,"weapon","fight"
"5645",1.97119051478803,1.82504082355183,1,142,3,1,2,"weapon","fight"
"5646",2.99425904043018,4.27246855059639,1,142,12,1,2,"weapon","fight"
"5647",4.04764784108848,5.30864032202167,1,142,17,1,2,"weapon","fight"
"5648",3.63564531854353,4.25902375446167,1,142,18,1,2,"weapon","fight"
"5649",4.68129893899895,4.51339417821728,-1,142,10,1,2,"weapon","escape"
"5650",5.34127889252268,3.77278248711955,-1,142,7,1,2,"weapon","escape"
"5651",2.70707485121674,6.76767796107568,1,142,15,1,2,"weapon","fight"
"5652",0.383676400780678,5.96735105348285,1,142,11,1,2,"weapon","fight"
"5653",4.94276576354168,4.38428160371259,-1,142,5,1,2,"weapon","escape"
"5654",1.66973640564829,4.25171550760046,1,142,8,1,2,"weapon","fight"
"5655",6.2671194258146,4.23888873595279,1,142,2,1,2,"weapon","fight"
"5656",3.34698359230533,2.75107435847167,1,142,6,1,2,"weapon","fight"
"5657",3.90677286833525,4.09649881520309,-1,142,4,1,2,"weapon","escape"
"5658",4.99864876209758,2.39042801065371,-1,142,20,1,2,"weapon","escape"
"5659",4.77516148518771,5.79869050984038,1,142,16,1,2,"weapon","fight"
"5660",3.74170470125973,4.88419615845196,-1,142,14,1,2,"weapon","escape"
"5661",2.08944855369628,4.07528369158972,-1,142,4,-1,2,"non_weapon","escape"
"5662",4.56732014128938,2.92143448737916,-1,142,8,-1,2,"non_weapon","escape"
"5663",2.23727225293406,4.9955585969612,-1,142,16,-1,2,"non_weapon","escape"
"5664",3.80036114957184,2.77213154193014,-1,142,19,-1,2,"non_weapon","escape"
"5665",2.5473138038069,7.4446070022881,-1,142,20,-1,2,"non_weapon","escape"
"5666",3.08573939260095,5.16393513611983,-1,142,18,-1,2,"non_weapon","escape"
"5667",0.461606221087277,1.22691776626743,1,142,13,-1,2,"non_weapon","fight"
"5668",5.10160331050866,6.59599909514654,-1,142,2,-1,2,"non_weapon","escape"
"5669",3.34504107572138,5.70200855159201,1,142,11,-1,2,"non_weapon","fight"
"5670",3.76436586570926,1.83813515165821,-1,142,5,-1,2,"non_weapon","escape"
"5671",2.65210684477351,3.88417781214229,-1,142,1,-1,2,"non_weapon","escape"
"5672",2.66560887480155,6.4817493355833,-1,142,14,-1,2,"non_weapon","escape"
"5673",5.3916162809357,5.84643944094423,1,142,6,-1,2,"non_weapon","fight"
"5674",7.40642490475438,2.17506463008468,-1,142,12,-1,2,"non_weapon","escape"
"5675",4.58248917013406,1.20333954272792,-1,142,3,-1,2,"non_weapon","escape"
"5676",6.26256601447239,2.16629627179354,1,142,9,-1,2,"non_weapon","fight"
"5677",5.44149246388115,4.93221677357797,-1,142,7,-1,2,"non_weapon","escape"
"5678",4.62670469577425,4.3107441294007,-1,142,17,-1,2,"non_weapon","escape"
"5679",5.4326951875817,3.20761460049543,-1,142,10,-1,2,"non_weapon","escape"
"5680",2.95426483373158,6.37474783172366,1,142,15,-1,2,"non_weapon","fight"
"5681",0.012566168373451,4.60784381725826,1,143,14,1,2,"weapon","fight"
"5682",5.23998823631555,5.91938500991091,1,143,12,1,2,"weapon","fight"
"5683",3.80481030275114,2.91174922150094,1,143,19,1,2,"weapon","fight"
"5684",2.99709305088035,5.16650628871285,1,143,4,1,2,"weapon","fight"
"5685",5.86494996994734,2.63108639589045,1,143,11,1,2,"weapon","fight"
"5686",6.69641375932842,5.3060761224688,1,143,6,1,2,"weapon","fight"
"5687",4.17618113071658,3.26845843286719,1,143,13,1,2,"weapon","fight"
"5688",3.28118405202403,5.17523945043562,1,143,3,1,2,"weapon","fight"
"5689",6.77202004068531,7.62225041631609,1,143,16,1,2,"weapon","fight"
"5690",4.32626762478613,4.22178549111355,-1,143,10,1,2,"weapon","escape"
"5691",2.34280064343475,4.50051195461303,1,143,18,1,2,"weapon","fight"
"5692",3.44889749931172,2.99443571439478,1,143,20,1,2,"weapon","fight"
"5693",0.171281445072964,3.71100811457727,-1,143,9,1,2,"weapon","escape"
"5694",3.69631262132897,4.15678089847788,1,143,1,1,2,"weapon","fight"
"5695",2.15536555405706,1.86702894845511,1,143,2,1,2,"weapon","fight"
"5696",6.18936168537476,4.45037950691767,1,143,7,1,2,"weapon","fight"
"5697",0.201367489667609,5.35257319698576,1,143,5,1,2,"weapon","fight"
"5698",2.23643461773172,6.47228983588051,1,143,8,1,2,"weapon","fight"
"5699",1.72348267571069,5.78950614095666,1,143,15,1,2,"weapon","fight"
"5700",3.32574199428782,3.66791760164778,-1,143,17,1,2,"weapon","escape"
"5701",3.26367998402565,4.02091129552573,1,143,18,-1,2,"non_weapon","fight"
"5702",3.00381338950246,4.53991118271369,-1,143,11,-1,2,"non_weapon","escape"
"5703",3.51809822507203,2.43711643160786,-1,143,7,-1,2,"non_weapon","escape"
"5704",2.30295411203988,3.31393834969495,1,143,20,-1,2,"non_weapon","fight"
"5705",0.085715194279328,5.40853733723052,1,143,19,-1,2,"non_weapon","fight"
"5706",2.84860604475252,0.0941161945462227,-1,143,2,-1,2,"non_weapon","escape"
"5707",7.87261105822399,5.4908271673834,-1,143,8,-1,2,"non_weapon","escape"
"5708",4.83341157473623,4.66518880815711,-1,143,3,-1,2,"non_weapon","escape"
"5709",5.38435422391631,3.79830032414757,1,143,14,-1,2,"non_weapon","fight"
"5710",4.22699073771946,2.61332059996202,1,143,5,-1,2,"non_weapon","fight"
"5711",2.46650564395822,4.6703254778171,-1,143,6,-1,2,"non_weapon","escape"
"5712",3.36520576188341,3.37488788808696,-1,143,1,-1,2,"non_weapon","escape"
"5713",5.88349376851693,1.37209830142092,1,143,4,-1,2,"non_weapon","fight"
"5714",3.83811733881011,3.27936408934184,-1,143,13,-1,2,"non_weapon","escape"
"5715",1.97088488060981,1.54487481859978,-1,143,15,-1,2,"non_weapon","escape"
"5716",4.5071418793872,3.90582543315831,-1,143,9,-1,2,"non_weapon","escape"
"5717",4.43241003635339,4.25299299128819,1,143,10,-1,2,"non_weapon","fight"
"5718",5.70919351684861,4.96219093641266,-1,143,12,-1,2,"non_weapon","escape"
"5719",5.88640150004066,5.97043482449372,1,143,17,-1,2,"non_weapon","fight"
"5720",4.94497357788496,5.47945846500807,1,143,16,-1,2,"non_weapon","fight"
"5721",5.12923099533655,1.27544466047548,1,144,6,1,2,"weapon","fight"
"5722",4.32060130680911,5.96278574238532,-1,144,3,1,2,"weapon","escape"
"5723",2.07096638856456,3.60284263018984,-1,144,19,1,2,"weapon","escape"
"5724",4.0384427042678,3.98565591461956,-1,144,14,1,2,"weapon","escape"
"5725",2.51019192622043,1.76096668718383,1,144,20,1,2,"weapon","fight"
"5726",4.45186208751984,2.55174014895689,1,144,15,1,2,"weapon","fight"
"5727",4.98465060568414,6.30390429685358,-1,144,5,1,2,"weapon","escape"
"5728",1.20412490689196,2.25862553911284,-1,144,18,1,2,"weapon","escape"
"5729",3.47571448469535,5.18845953731798,-1,144,1,1,2,"weapon","escape"
"5730",2.88633994450793,5.39894756437279,-1,144,2,1,2,"weapon","escape"
"5731",2.40678453035652,5.4932579018874,-1,144,16,1,2,"weapon","escape"
"5732",2.52055302606896,2.28503544663545,-1,144,9,1,2,"weapon","escape"
"5733",2.40516855581664,4.93985273349099,1,144,17,1,2,"weapon","fight"
"5734",1.59510411461815,7.76875666271895,1,144,8,1,2,"weapon","fight"
"5735",3.17236647331156,4.81454194230027,1,144,12,1,2,"weapon","fight"
"5736",5.29305970449933,3.19038835582323,-1,144,11,1,2,"weapon","escape"
"5737",2.66031469251028,4.50519296885468,-1,144,7,1,2,"weapon","escape"
"5738",0.98368190121837,5.04430578801315,1,144,4,1,2,"weapon","fight"
"5739",5.44422625843436,5.31457346733659,1,144,10,1,2,"weapon","fight"
"5740",6.5984921678435,5.53972537631635,1,144,13,1,2,"weapon","fight"
"5741",6.52612248542719,5.84600963555276,-1,144,1,-1,2,"non_weapon","escape"
"5742",5.15837905765511,2.59299818188883,-1,144,16,-1,2,"non_weapon","escape"
"5743",3.62120067230426,4.73235527158249,-1,144,6,-1,2,"non_weapon","escape"
"5744",3.56365156425163,6.83485026699491,1,144,8,-1,2,"non_weapon","fight"
"5745",4.92570302640088,3.70890842780936,-1,144,17,-1,2,"non_weapon","escape"
"5746",4.12972581214271,4.39538038829342,1,144,5,-1,2,"non_weapon","fight"
"5747",2.76539591201581,3.05513615603558,-1,144,13,-1,2,"non_weapon","escape"
"5748",1.1164794406388,5.43324370980263,-1,144,19,-1,2,"non_weapon","escape"
"5749",2.99403502047062,2.36280574072152,1,144,15,-1,2,"non_weapon","fight"
"5750",2.79725940488279,4.36089116709772,-1,144,10,-1,2,"non_weapon","escape"
"5751",3.37133602560497,4.19289892604575,-1,144,7,-1,2,"non_weapon","escape"
"5752",5.29272462865338,1.41056027316954,-1,144,14,-1,2,"non_weapon","escape"
"5753",0.378160475706682,3.64633094284218,-1,144,18,-1,2,"non_weapon","escape"
"5754",5.28964160135948,4.13624108729418,1,144,12,-1,2,"non_weapon","fight"
"5755",1.15019236057997,3.10643299208023,-1,144,2,-1,2,"non_weapon","escape"
"5756",3.93169882823713,4.64042640218977,1,144,20,-1,2,"non_weapon","fight"
"5757",5.236534471903,1.85635276448447,1,144,3,-1,2,"non_weapon","fight"
"5758",1.27325780326501,3.73426131836605,-1,144,11,-1,2,"non_weapon","escape"
"5759",3.28513072943315,4.72850087643601,1,144,4,-1,2,"non_weapon","fight"
"5760",6.48237155852839,3.60302765807137,-1,144,9,-1,2,"non_weapon","escape"
"5761",3.0790947241243,6.09439702150412,-1,145,12,1,2,"weapon","escape"
"5762",4.30803977688775,2.82262960760854,1,145,5,1,2,"weapon","fight"
"5763",2.8685327113606,4.56693024937995,1,145,8,1,2,"weapon","fight"
"5764",3.75117186857388,3.25580092610326,-1,145,15,1,2,"weapon","escape"
"5765",3.61776820831001,5.18047734453343,1,145,7,1,2,"weapon","fight"
"5766",4.51276054331101,3.19920211338903,1,145,1,1,2,"weapon","fight"
"5767",2.69200803018174,2.86360096342396,-1,145,20,1,2,"weapon","escape"
"5768",7.27234395015985,3.86604876148514,1,145,6,1,2,"weapon","fight"
"5769",0.627744652959518,5.55191947128624,-1,145,13,1,2,"weapon","escape"
"5770",4.08199024316855,3.74075908331667,-1,145,16,1,2,"weapon","escape"
"5771",3.35436509428546,4.15311340438202,1,145,3,1,2,"weapon","fight"
"5772",4.96423483164981,7.70657966735307,1,145,4,1,2,"weapon","fight"
"5773",5.00488355252891,4.87147114267573,-1,145,14,1,2,"weapon","escape"
"5774",2.3418883426115,5.12670888234861,1,145,10,1,2,"weapon","fight"
"5775",4.52660488104447,5.34216710715555,-1,145,18,1,2,"weapon","escape"
"5776",4.24978535142728,6.92485025282949,1,145,19,1,2,"weapon","fight"
"5777",0.646308056078851,4.11593939661979,-1,145,9,1,2,"weapon","escape"
"5778",3.06908317636699,8.2902815261716,1,145,11,1,2,"weapon","fight"
"5779",3.30679342201911,5.37911841936875,1,145,17,1,2,"weapon","fight"
"5780",3.21113933916204,7.08741917402949,1,145,2,1,2,"weapon","fight"
"5781",3.32028670106083,7.0679121254012,-1,145,10,-1,2,"non_weapon","escape"
"5782",2.86239923769608,0.186123578296974,-1,145,9,-1,2,"non_weapon","escape"
"5783",4.14396424763836,7.79892335326877,1,145,3,-1,2,"non_weapon","fight"
"5784",1.31249238648452,4.74525987654924,-1,145,14,-1,2,"non_weapon","escape"
"5785",3.5528193006292,4.11469732520637,-1,145,7,-1,2,"non_weapon","escape"
"5786",2.91398712839,2.62590754448902,-1,145,18,-1,2,"non_weapon","escape"
"5787",0.841801365977153,3.89576897190418,-1,145,15,-1,2,"non_weapon","escape"
"5788",2.78818756551482,1.93201897742693,1,145,8,-1,2,"non_weapon","fight"
"5789",3.02916177297011,4.17760601027403,1,145,1,-1,2,"non_weapon","fight"
"5790",0.837392315780744,2.55266604018397,1,145,6,-1,2,"non_weapon","fight"
"5791",4.66589517081156,2.89831064359751,-1,145,12,-1,2,"non_weapon","escape"
"5792",3.76107522547245,4.65066888330039,-1,145,2,-1,2,"non_weapon","escape"
"5793",3.76089327931404,7.33487312451471,1,145,11,-1,2,"non_weapon","fight"
"5794",3.75024040313437,2.91778564786073,1,145,17,-1,2,"non_weapon","fight"
"5795",4.68238062299788,4.85973114403896,-1,145,19,-1,2,"non_weapon","escape"
"5796",6.10418712585233,5.56603521134239,-1,145,4,-1,2,"non_weapon","escape"
"5797",2.59447111710906,3.79933992603329,1,145,16,-1,2,"non_weapon","fight"
"5798",2.35814699516631,6.03431728992146,-1,145,20,-1,2,"non_weapon","escape"
"5799",2.25439091348089,3.84918278264813,-1,145,5,-1,2,"non_weapon","escape"
"5800",3.48401166205295,2.75972094461322,1,145,13,-1,2,"non_weapon","fight"
"5801",4.56166333500295,3.78663450030145,1,146,11,1,2,"weapon","fight"
"5802",5.48459295094945,1.6025724821724,1,146,20,1,2,"weapon","fight"
"5803",3.35112682422623,4.68342674309387,-1,146,14,1,2,"weapon","escape"
"5804",1.790809371043,3.15614022228401,1,146,18,1,2,"weapon","fight"
"5805",4.57787116202526,2.01400886815973,-1,146,5,1,2,"weapon","escape"
"5806",3.02027816628106,3.907490320527,1,146,15,1,2,"weapon","fight"
"5807",1.21550809722394,3.45143469062168,1,146,1,1,2,"weapon","fight"
"5808",2.57352573629469,7.00147351329215,1,146,4,1,2,"weapon","fight"
"5809",3.02705974010751,4.79987086652545,1,146,8,1,2,"weapon","fight"
"5810",6.24706821450963,4.30510050344747,1,146,2,1,2,"weapon","fight"
"5811",2.52889161412604,4.16126863147132,1,146,6,1,2,"weapon","fight"
"5812",1.31037653023377,1.70142259690911,-1,146,16,1,2,"weapon","escape"
"5813",2.76261096438392,1.89362001845148,1,146,7,1,2,"weapon","fight"
"5814",3.53261626572348,1.60861253710929,-1,146,19,1,2,"weapon","escape"
"5815",4.41962662427686,7.20402307720389,1,146,3,1,2,"weapon","fight"
"5816",1.60750809442252,5.2892440852942,1,146,9,1,2,"weapon","fight"
"5817",1.86351600671187,3.07563273666893,1,146,10,1,2,"weapon","fight"
"5818",3.23181919995696,6.60525577461812,1,146,17,1,2,"weapon","fight"
"5819",0.24541722428985,4.14026749946642,-1,146,12,1,2,"weapon","escape"
"5820",2.57974487105385,7.45951218418311,1,146,13,1,2,"weapon","fight"
"5821",4.36520053516142,6.96383440396749,-1,146,18,-1,2,"non_weapon","escape"
"5822",5.38081403849646,5.95467888645362,-1,146,11,-1,2,"non_weapon","escape"
"5823",2.4286658233963,3.38202784236055,1,146,16,-1,2,"non_weapon","fight"
"5824",1.18636319306679,2.48275388672483,-1,146,12,-1,2,"non_weapon","escape"
"5825",1.98681711461395,3.00490972972475,-1,146,6,-1,2,"non_weapon","escape"
"5826",3.93448177212849,6.82722090112511,-1,146,9,-1,2,"non_weapon","escape"
"5827",5.67639001533389,4.13509124221746,1,146,7,-1,2,"non_weapon","fight"
"5828",3.37707453402691,2.38626738365274,-1,146,1,-1,2,"non_weapon","escape"
"5829",4.60425747972913,5.41098882525694,-1,146,2,-1,2,"non_weapon","escape"
"5830",6.02622475060634,2.98625399032608,-1,146,5,-1,2,"non_weapon","escape"
"5831",4.388411847502,6.1483163683908,1,146,13,-1,2,"non_weapon","fight"
"5832",4.02117370166816,4.16312626074068,-1,146,10,-1,2,"non_weapon","escape"
"5833",2.42026399625465,4.12873491672799,1,146,20,-1,2,"non_weapon","fight"
"5834",3.29246209384873,1.65701415727381,1,146,19,-1,2,"non_weapon","fight"
"5835",3.30854953662492,3.78310524746776,1,146,4,-1,2,"non_weapon","fight"
"5836",3.95149412401952,2.17617496082093,1,146,17,-1,2,"non_weapon","fight"
"5837",1.73513695551082,4.35895792387892,-1,146,14,-1,2,"non_weapon","escape"
"5838",0.234424687176943,4.53382836203091,1,146,15,-1,2,"non_weapon","fight"
